date,open_price,close_price,high_price,low_price,volume,EMA_5,EMA_20,signal
2023-10-26,170.37,166.89,171.3775,165.67,70625258,171.09685502846511,174.6117282377432,0
2023-10-27,166.91,168.22,168.96,166.83,58499129,170.13790335231008,174.0029922150935,0
2023-10-30,169.02,170.29,171.17,168.87,51130955,170.1886022348734,173.64937390889017,0
2023-10-31,169.35,170.77,170.9,167.9,44846017,170.38240148991562,173.37514782232643,0
2023-11-01,171.0,173.97,174.23,170.12,56934906,171.57826765994375,173.4318004106768,-1
2023-11-02,175.52,177.57,177.78,175.46,77334752,173.57551177329583,173.82591465728225,0
2023-11-03,174.24,176.65,176.82,173.35,79829246,174.6003411821972,174.09487516611455,0
2023-11-06,176.38,179.23,179.43,176.21,63841310,176.14356078813148,174.58393467410693,0
2023-11-07,179.18,181.82,182.44,178.97,70529966,178.03570719208764,175.2730837527676,0
2023-11-08,182.35,182.89,183.45,181.59,49340282,179.65380479472506,175.99850434774615,0
2023-11-09,182.96,182.41,184.12,181.81,53763540,180.57253652981672,176.6091229812972,0
2023-11-10,183.97,186.4,186.565,183.53,66177922,182.51502435321115,177.5415874592731,0
2023-11-13,185.82,184.8,186.03,184.21,43627519,183.27668290214078,178.23286484410707,0
2023-11-14,187.7,187.44,188.11,186.3,60108378,184.66445526809386,179.10973485895727,0
2023-11-15,187.845,188.01,189.5,187.78,53790499,185.7796368453959,179.95737915810702,0
2023-11-16,189.57,189.71,190.96,188.65,54412915,187.0897578969306,180.88620019067108,0
2023-11-17,190.25,189.69,190.38,188.57,50941404,187.9565052646204,181.72465731537136,0
2023-11-20,189.89,191.45,191.905,189.88,46538614,189.12100350974694,182.65088042819545,0
2023-11-21,191.41,190.64,191.52,189.74,38134485,189.6273356731646,183.4117489588452,0
2023-11-22,191.49,191.31,192.93,190.825,39630011,190.18822378210973,184.16396334371862,0
2023-11-24,190.87,189.97,190.9,189.25,24048344,190.1154825214065,184.71691921574643,1
2023-11-27,189.92,189.79,190.67,188.9,40552609,190.00698834760433,185.20006976662853,-1
2023-11-28,189.78,190.4,191.08,189.4,38415419,190.13799223173623,185.69530121742656,0
2023-11-29,190.9,189.37,192.09,188.97,43014224,189.8819948211575,186.04527253005307,1
2023-11-30,189.84,189.95,190.32,188.19,48794366,189.904663214105,186.41715133671514,-1
2023-12-01,190.33,191.24,191.56,189.23,45704823,190.34977547607,186.8764702570285,0
2023-12-04,189.98,189.43,190.05,187.4511,43389519,190.04318365071333,187.11966356588317,1
2023-12-05,190.21,193.42,194.4,190.18,66628398,191.16878910047555,187.71969560722818,-1
2023-12-06,194.45,192.32,194.76,192.11,40895115,191.5525260669837,188.15781983511155,0
2023-12-07,193.63,194.27,195.0,193.59,47477655,192.45835071132248,188.73993223176802,0
2023-12-08,194.2,195.71,195.99,193.67,53406358,193.5422338075483,189.40374820969532,0
2023-12-11,193.11,193.18,193.49,191.42,60943699,193.42148920503223,189.7633912373436,1
2023-12-12,193.08,194.71,194.72,191.721,52696900,193.85099280335484,190.23449683378732,-1
2023-12-13,195.09,197.96,198.0,194.85,70404183,195.22066186890322,190.97025904009368,0
2023-12-14,198.02,198.11,199.62,196.16,66831572,196.18377457926883,191.65023436960885,0
2023-12-15,197.53,197.57,198.3999,197.0,128538401,196.64584971951254,192.21402157250347,0
2023-12-18,196.09,195.89,196.63,194.39,55751861,196.39389981300837,192.5641147560747,1
2023-12-19,196.16,196.94,196.95,195.89,40233138,196.57593320867227,192.98086573168678,-1
2023-12-20,196.9,194.83,197.68,194.83,52242815,195.9939554724482,193.15697375724045,1
2023-12-21,196.1,194.68,197.08,193.5,46482549,195.5559703149655,193.30202387559854,-1
2023-12-22,195.18,193.6,195.41,192.97,37149570,194.903980209977,193.33040255411296,1
2023-12-26,193.61,193.05,193.89,192.83,28919310,194.28598680665132,193.30369754895932,0
2023-12-27,192.49,193.15,193.5,191.09,47899806,193.90732453776755,193.28905968715367,0
2023-12-28,194.14,193.58,194.66,193.17,34049898,193.7982163585117,193.31676828837712,-1
2023-12-29,193.9,192.53,194.4,191.725,42672148,193.3754775723411,193.2418379751983,1
2024-01-02,187.15,185.64,188.44,183.885,82488674,190.7969850482274,192.5178534061317,0
2024-01-03,184.22,184.25,185.88,183.43,58414460,188.61465669881827,191.7304387960238,0
2024-01-04,182.15,181.91,183.0872,180.88,71983570,186.37977113254553,190.7951589106881,0
2024-01-05,181.99,181.18,182.76,180.17,62196924,184.6465140883637,189.87942949062247,0
2024-01-08,182.085,185.56,185.6,181.5,59144470,184.95100939224244,189.4680552534203,0
2024-01-09,183.92,185.14,185.15,182.73,42841809,185.01400626149496,189.05585951499927,0
2024-01-10,184.35,186.19,186.4,183.92,46792908,185.40600417432998,188.78292051357073,0
2024-01-11,186.54,185.59,187.05,183.62,49128408,185.46733611621997,188.47883284561158,0
2024-01-12,186.06,185.92,186.74,185.19,40477782,185.61822407748,188.23513447936284,0
2024-01-16,182.16,183.63,184.26,180.934,65603041,184.95548271831998,187.796550243233,0
2024-01-17,181.27,182.68,182.93,180.3,47317433,184.19698847888,187.30925974387748,0
2024-01-18,186.09,188.63,189.14,185.83,78005754,185.67465898592,187.43504453017485,-1
2024-01-19,189.33,191.56,191.95,188.82,68902985,187.63643932394666,187.82789743206297,0
2024-01-22,192.3,193.89,195.33,192.26,60133852,189.72095954929776,188.40524053377126,0
2024-01-23,195.02,195.18,195.75,193.8299,42355590,191.54063969953185,189.05045572103117,0
2024-01-24,195.42,194.5,196.38,194.34,53463269,192.52709313302125,189.56945993807582,0
2024-01-25,195.22,194.17,196.2675,193.1125,54822126,193.07472875534748,190.00760661064007,0
2024-01-26,194.27,192.42,194.76,191.94,44594011,192.85648583689832,190.23735836200768,1
2024-01-29,192.01,191.73,192.2,189.58,47145622,192.4809905579322,190.37951470848313,-1
2024-01-30,190.94,188.04,191.8,187.47,55859370,191.0006603719548,190.15670378386568,1
2024-01-31,187.04,184.4,187.095,184.35,55467803,188.80044024796987,189.60844628064038,0
2024-02-01,183.985,186.86,186.95,183.82,64885408,188.15362683197995,189.34668949200795,0
2024-02-02,179.86,185.85,187.33,179.25,102551680,187.38575122131996,189.01367144515004,0
2024-02-05,188.15,187.68,189.25,185.84,69668820,187.48383414754664,188.8866551170405,0
2024-02-06,186.86,189.3,189.31,186.7695,43490759,188.08922276503108,188.92602129636998,-1
2024-02-07,190.64,189.41,191.05,188.61,53438955,188.52948184335403,188.9721145062395,0
2024-02-08,189.385,188.32,189.535,187.35,40962046,188.459654562236,188.91000836278812,1
2024-02-09,188.65,188.85,189.99,188.0,45155216,188.58976970815732,188.90429328061782,0
2024-02-12,188.415,187.15,188.67,186.79,41781934,188.1098464721049,188.7372177300828,0
2024-02-13,185.77,185.04,186.21,183.5128,56529529,187.0865643147366,188.38510175578918,0
2024-02-14,185.32,184.15,185.53,182.44,54630517,186.10770954315774,187.9817587314283,0
2024-02-15,183.55,183.86,184.49,181.35,65434496,185.35847302877184,187.58921028081608,0
2024-02-16,183.42,182.31,184.85,181.665,49752465,184.34231535251456,187.08642834930978,0
2024-02-20,181.79,181.56,182.43,180.0,53665553,183.41487690167637,186.56010183985168,0
2024-02-21,181.94,182.32,182.8888,180.66,41529674,183.04991793445092,186.15628261700866,0
2024-02-22,183.48,184.37,184.955,182.46,52292208,183.48994528963394,185.98616046300782,0
2024-02-23,185.01,182.52,185.04,182.23,45119677,183.1666301930893,185.65604994272138,0
2024-02-26,182.24,181.16,182.76,180.65,40867421,182.49775346205953,185.22785471008126,0
2024-02-27,181.1,182.63,183.9225,179.56,54318851,182.541835641373,184.98043997578782,0
2024-02-28,182.51,181.42,183.12,180.13,48953939,182.16789042758202,184.64135045428424,0
2024-02-29,181.27,180.75,182.57,179.53,136682597,181.6952602850547,184.27074564911433,0
2024-03-01,179.55,179.66,180.53,177.38,73563082,181.01684019003645,183.83162701586537,0
2024-03-04,176.15,175.1,176.9,173.79,81510101,179.04456012669095,183.00004349054484,0
2024-03-05,170.76,170.12,172.04,169.62,95132355,176.0697067511273,181.77337268192153,0
2024-03-06,171.06,169.12,171.24,168.68,68587707,173.75313783408487,180.56828956935757,0
2024-03-07,169.15,169.0,170.73,168.49,71765061,172.1687585560566,179.46654770560923,0
2024-03-08,169.0,170.73,173.7,168.94,76267041,171.68917237070437,178.63449554317026,0
2024-03-11,172.94,172.75,174.38,172.05,58929918,172.04278158046955,178.07406739620166,0
2024-03-12,173.15,173.23,174.03,171.01,59544927,172.43852105364635,177.61272764418246,0
2024-03-13,172.77,171.13,173.185,170.76,51948951,172.00234736909758,176.99532501140317,0
2024-03-14,172.91,173.0,174.3078,172.05,72571635,172.33489824606508,176.61481786746,0
2024-03-15,171.17,172.62,172.62,170.285,121752699,172.42993216404338,176.23435902294,0
2024-03-18,175.57,173.72,177.71,173.52,75604184,172.8599547760289,175.99489625885047,0
2024-03-19,174.34,176.08,176.605,173.03,55215244,173.93330318401925,176.00300137705517,-1
2024-03-20,175.72,178.67,178.67,175.09,53423102,175.5122021226795,176.25700124590705,0
2024-03-21,177.05,171.37,177.49,170.84,106181270,174.13146808178635,175.79157255582066,1
2024-03-22,171.76,172.28,173.05,170.06,71160138,173.51431205452423,175.45713707431395,0
2024-03-25,170.565,170.85,171.94,169.45,54288328,172.62620803634948,175.01836211485548,0
2024-03-26,170.0,169.71,171.42,169.58,57388449,171.65413869089966,174.51280381820257,0
2024-03-27,170.41,173.31,173.6,170.11,60273265,172.20609246059976,174.39825107361185,0
2024-03-28,171.75,171.48,172.23,170.51,65672690,171.96406164039982,174.12032239993454,0
2024-04-01,171.19,170.03,171.25,169.475,43772506,171.31937442693322,173.73076788565504,0
2024-04-02,169.08,168.84,169.34,168.2302,49013991,170.49291628462217,173.2649804679736,0
2024-04-03,168.79,169.65,170.68,168.58,45571129,170.21194418974812,172.9206966138809,0
2024-04-04,170.29,168.82,171.92,168.82,53355055,169.7479627931654,172.53015407922555,0
2024-04-05,169.59,169.58,170.39,168.95,41975776,169.69197519544363,172.2491870240612,0
2024-04-08,169.03,168.45,169.2,168.24,37216858,169.27798346362908,171.88735968843633,0
2024-04-09,168.7,169.67,170.08,168.35,42231444,169.40865564241938,171.67618257525191,0
2024-04-10,168.8,167.78,169.09,167.11,49709336,168.86577042827957,171.30511756808508,0
2024-04-11,168.34,175.04,175.46,168.16,91070275,170.92384695218638,171.66082065683887,-1
2024-04-12,174.26,176.55,178.36,174.21,101670886,172.79923130145758,172.12645678475897,0
2024-04-15,175.36,172.69,176.63,172.5,73531773,172.7628208676384,172.18012756716288,1
2024-04-16,171.75,169.38,173.76,168.27,73711235,171.6352139117589,171.91344875124258,0
2024-04-17,169.61,168.0,170.65,168.0,50901210,170.4234759411726,171.54073934636233,0
2024-04-18,168.03,167.04,168.64,166.55,43122903,169.2956506274484,171.11209750385163,0
2024-04-19,166.21,165.0,166.4,164.075,68149377,167.8637670849656,170.52999297967528,0
2024-04-22,165.515,165.84,167.26,164.77,48116443,167.18917805664373,170.08332698161095,0
2024-04-23,165.35,166.9,167.05,164.92,49537761,167.09278537109583,169.78015298336229,0
2024-04-24,166.54,169.02,169.3,166.21,48251835,167.7351902473972,169.7077574611373,0
2024-04-25,169.525,169.89,170.61,168.1511,50558329,168.45346016493147,169.72511389340997,-1
2024-04-26,169.88,169.3,171.34,169.18,44838354,168.73564010995432,169.68462685594235,0
2024-04-29,173.37,173.5,176.03,173.1,68169419,170.32376007330288,170.047995726805,0
2024-04-30,173.33,170.33,174.99,170.0,65934776,170.3258400488686,170.0748532766331,0
2024-05-01,169.58,169.3,172.705,169.11,50383147,169.9838933659124,170.00105772647757,1
2024-05-02,172.51,173.03,173.415,170.89,94214915,170.99926224394162,170.28952841919397,-1
2024-05-03,186.645,183.38,187.0,182.66,163224109,175.1261748292944,171.53623999831834,0
2024-05-06,182.354,181.71,184.2,180.42,78569667,177.3207832195296,172.505169522288,0
2024-05-07,183.45,182.4,184.9,181.32,77305771,179.0138554796864,173.44753432968918,0
2024-05-08,182.85,182.74,183.07,181.45,45057087,180.25590365312428,174.33253106019498,0
2024-05-09,182.56,184.57,184.66,182.11,48982972,181.6939357687495,175.30752810208116,0
2024-05-10,184.9,183.05,185.09,182.13,50759496,182.14595717916632,176.04490637807342,0
2024-05-13,185.435,186.28,187.1,184.62,72044809,183.52397145277754,177.0196771992093,0
2024-05-14,187.51,187.43,188.3,186.29,52393619,184.82598096851837,178.01113651357034,0
2024-05-15,187.91,189.72,190.65,187.37,70399988,186.45732064567892,179.1262663694208,0
2024-05-16,190.47,189.84,191.095,189.6601,52845230,187.5848804304526,180.1466219532855,0
2024-05-17,189.51,189.87,190.81,189.18,41282925,188.3465869536351,181.0726579577345,0
2024-05-20,189.325,191.04,191.9199,189.01,44361275,189.2443913024234,182.02192862842645,0
2024-05-21,191.09,192.35,192.73,190.9201,42309401,190.2795942016156,183.0055544733382,0
2024-05-22,192.265,190.9,192.8231,190.27,34648547,190.4863961344104,183.75740642825838,0
2024-05-23,190.98,186.88,191.0,186.625,51005924,189.28426408960695,184.05479629223376,1
2024-05-24,188.82,189.98,190.58,188.0404,36326975,189.51617605973797,184.6191014072591,-1
2024-05-28,191.51,189.99,193.0,189.1,52280051,189.67411737315865,185.1306155589487,0
2024-05-29,189.61,190.29,192.247,189.51,53068016,189.87941158210575,185.62198550571551,0
2024-05-30,190.76,191.29,192.18,190.63,49947941,190.34960772140383,186.1617964099331,0
2024-05-31,191.44,192.25,192.57,189.91,75158277,190.9830718142692,186.74162532327279,0
2024-06-03,192.9,194.03,194.99,192.52,50080539,191.99871454284616,187.43575624486587,0
2024-06-04,194.635,194.35,195.32,193.0342,47471445,192.78247636189744,188.09425565011674,0
2024-06-05,195.4,195.87,196.9,194.87,54156785,193.8116509079316,188.834802731058,0
2024-06-06,195.685,194.48,196.5,194.17,41181753,194.03443393862108,189.37244056619534,0
2024-06-07,194.65,196.89,196.94,194.14,53103912,194.98628929241406,190.08839860751007,0
2024-06-10,196.9,193.12,197.3,192.15,97262077,194.36419286160935,190.37712254965194,1
2024-06-11,193.65,207.15,207.16,193.63,172373296,198.62612857440624,191.9745394496851,-1
2024-06-12,207.37,213.07,220.2,206.9,198134293,203.4407523829375,193.98363093066746,0
2024-06-13,214.74,214.24,216.75,211.6,97862729,207.040501588625,195.91280893727054,0
2024-06-14,213.85,212.49,215.17,211.3,70122748,208.85700105908336,197.49158903848289,0
2024-06-17,213.37,216.67,218.95,212.72,93728300,211.4613340393889,199.31810436815118,0
2024-06-18,217.59,214.29,218.63,213.0,79943254,212.40422269292594,200.74399919023205,0
2024-06-20,213.93,209.68,214.24,208.85,86172451,211.49614846195064,201.5950468864004,1
2024-06-21,210.39,207.49,211.89,207.11,246421353,210.1607656413004,202.15647099245754,-1
2024-06-24,207.72,208.14,212.7,206.59,80727006,209.4871770942003,202.7263308979378,1
2024-06-25,209.15,209.07,211.38,208.61,56713868,209.34811806280018,203.33048986003897,-1
2024-06-26,211.5,213.25,214.86,210.64,66213186,210.6487453752001,204.27520511146383,0
2024-06-27,214.69,214.1,215.7395,212.35,49772707,211.7991635834667,205.210899862753,0
2024-06-28,215.77,210.62,216.07,210.3,82542718,211.4061090556445,205.7260522567765,1
2024-07-01,212.09,216.75,217.51,211.92,60402929,213.18740603709634,206.77595204184544,-1
2024-07-02,216.15,220.27,220.38,215.1,58046178,215.54827069139756,208.06109946643159,0
2024-07-03,220.0,221.55,221.55,219.03,37369801,217.54884712759838,209.3457566601048,0
2024-07-05,221.65,226.34,226.45,221.65,60412408,220.47923141839894,210.96425602580914,0
2024-07-08,227.09,227.82,227.85,223.25,59085861,222.92615427893261,212.5695649757321,0
2024-07-09,227.93,228.68,229.4,226.3721,48169822,224.84410285262175,214.1038921209005,0
2024-07-10,229.3,232.98,233.08,229.25,62627687,227.5560685684145,215.90161668081473,0
2024-07-11,231.39,227.57,232.39,225.77,64710617,227.56071237894298,217.0128912826419,0
2024-07-12,228.92,230.54,232.64,228.68,53046527,228.55380825262864,218.3011873509617,0
2024-07-15,236.48,234.4,237.23,233.09,62631252,230.50253883508574,219.83440760325107,0
2024-07-16,235.0,234.82,236.27,232.33,43234278,231.94169255672384,221.26160687913193,0
2024-07-17,229.45,228.88,231.4599,226.64,57345884,230.9211283711492,221.98716812873843,1
2024-07-18,230.28,224.18,230.44,222.27,66034585,228.67408558076613,222.19600925933474,-1
2024-07-19,224.82,224.31,226.8,223.275,49151453,227.2193903871774,222.39734171082665,1
2024-07-22,227.01,223.96,227.78,223.09,48201835,226.13292692478493,222.54616630979552,-1
2024-07-23,224.365,225.01,226.94,222.68,39960260,225.75861794985659,222.78081713743404,1
2024-07-24,224.0,218.54,224.8,217.13,61777576,223.35241196657105,222.37692979101175,0
2024-07-25,218.93,217.49,220.85,214.62,51391199,221.39827464438068,221.91150790615347,0
2024-07-26,218.7,217.96,219.49,216.01,41601345,220.2521830962538,221.53517381985316,0
2024-07-29,216.96,218.24,219.3,215.75,36311778,219.58145539750254,221.2213477417719,0
2024-07-30,219.19,218.8,220.325,216.12,41643840,219.3209702650017,220.9907431949365,0
2024-07-31,221.44,222.08,223.82,220.63,50036262,220.24064684333447,221.09448193827586,-1
2024-08-01,224.37,218.36,224.48,217.02,62500996,219.61376456222297,220.8340550870115,1
2024-08-02,219.15,219.86,225.6,217.71,105568560,219.695843041482,220.74128793586755,0
2024-08-05,199.09,209.27,213.5,196.0,119548589,216.22056202765467,219.64878432292778,0
2024-08-06,205.3,207.23,209.99,201.07,69660488,213.22370801843644,218.4660429588394,0
2024-08-07,206.9,209.82,213.64,206.39,63516417,212.08913867895762,217.6426102960928,0
2024-08-08,213.11,213.31,214.2,208.83,47161149,212.4960924526384,217.22998074408395,0
2024-08-09,212.1,216.24,216.78,211.97,42201646,213.7440616350923,217.13569686369502,0
2024-08-12,216.07,217.53,219.5099,215.6,38028092,215.00604109006153,217.1732495433431,-1
2024-08-13,219.01,221.27,221.89,219.01,44155331,217.09402739337438,217.5634162535009,0
2024-08-14,220.57,221.72,223.03,219.7,41960574,218.63601826224956,217.9592813722151,0
2024-08-15,224.6,224.72,225.35,222.76,46414013,220.66401217483303,218.603159336766,0
2024-08-16,223.92,226.05,226.8271,223.6501,44340240,222.45934144988868,219.312382257074,0
2024-08-19,225.72,225.89,225.99,223.04,40687813,223.60289429992577,219.93882204211454,0
2024-08-20,225.77,226.51,227.17,225.45,30299033,224.57192953328385,220.56464851429413,0
2024-08-21,226.52,226.4,227.98,225.05,34765480,225.1812863555226,221.1203962748376,0
2024-08-22,227.79,224.53,228.34,223.9,43695321,224.96419090368173,221.4451204391388,1
2024-08-23,225.6589,226.84,228.22,224.33,38677250,225.58946060245447,221.95891849255418,-1
2024-08-26,226.76,227.18,227.28,223.8905,30602208,226.1196404016363,222.45616435040614,0
2024-08-27,225.995,228.03,228.85,224.89,35934559,226.7564269344242,222.98700584084366,0
2024-08-28,227.92,226.49,229.86,225.68,38052167,226.6676179562828,223.32062433219193,1
2024-08-29,230.1,229.79,232.92,228.88,51906297,227.7084119708552,223.93675534817362,-1
2024-08-30,230.19,229.0,230.4,227.48,52990770,228.13894131390347,224.41896912453802,0
2024-09-03,228.55,222.77,229.0,221.17,50190574,226.349294209269,224.2619244460106,1
2024-09-04,221.66,220.85,221.78,217.48,43262758,224.51619613951266,223.93697926067625,0
2024-09-05,221.625,222.38,225.48,221.52,36615398,223.8041307596751,223.78869552156425,0
2024-09-06,223.95,220.82,225.24,219.77,48423011,222.80942050645004,223.50596261474863,0
2024-09-09,220.82,220.91,221.27,216.71,67179965,222.17628033763336,223.25872808001066,0
2024-09-10,218.92,220.11,221.48,216.73,51591033,221.48752022508893,222.95884921524774,0
2024-09-11,221.455,222.66,223.09,217.89,44587072,221.87834681672595,222.93038738522412,0
2024-09-12,222.5,222.77,223.55,219.82,37498225,222.175564544484,222.91511239615514,0
2024-09-13,223.58,222.5,224.04,221.91,36766619,222.2837096963227,222.8755778822356,0
2024-09-16,216.54,216.32,217.22,213.92,59357427,220.29580646421513,222.25123713154653,0
2024-09-17,215.75,216.79,216.9,214.5,45519339,219.12720430947675,221.7311193094945,0
2024-09-18,217.55,220.69,222.71,217.54,59894928,219.64813620631784,221.63196508954266,0
2024-09-19,224.99,228.87,229.82,224.63,66781315,222.7220908042119,222.32130174768145,-1
2024-09-20,229.97,228.2,233.09,227.62,318679888,224.54806053614126,222.88117777171178,0
2024-09-23,227.34,226.47,229.45,225.81,54146023,225.18870702409416,223.2229703648821,0
2024-09-24,228.645,227.37,229.35,225.73,43556068,225.91580468272946,223.6179255682266,0
2024-09-25,224.93,226.37,227.29,224.02,42308715,226.06720312181963,223.88002789506214,0
2024-09-26,227.3,227.52,228.5,225.41,36636707,226.55146874787977,224.22669190505624,0
2024-09-27,228.46,227.79,229.52,227.3,34025967,226.9643124985865,224.56605458076515,0
2024-09-30,230.04,233.0,233.0,229.65,54793391,228.97620833239102,225.36928747783512,0
2024-10-01,229.52,226.21,229.65,223.74,63285048,228.0541388882607,225.44935533708892,1
2024-10-02,225.89,226.78,227.37,223.02,32880605,227.62942592550712,225.5760834002233,-1
2024-10-03,225.14,225.67,226.805,223.32,34044158,226.97628395033806,225.58502783829726,1
2024-10-04,227.9,226.8,228.0,224.13,37345098,226.91752263355872,225.70073947274517,-1
2024-10-07,224.5,221.69,225.69,221.33,39505354,225.17501508903914,225.31876428486467,1
2024-10-08,224.3,225.77,225.98,223.25,31855693,225.37334339269276,225.36173911487754,-1
2024-10-09,225.23,229.54,229.75,224.83,33591091,226.76222892846184,225.75966872298443,0
2024-10-10,227.78,229.04,229.5,227.17,28183544,227.5214859523079,226.07208122555735,0
2024-10-11,229.3,227.55,229.41,227.34,31759188,227.53099063487193,226.21283539455192,0
2024-10-14,228.7,231.3,231.73,228.6,39882085,228.7873270899146,226.69732726173748,0
2024-10-15,233.61,233.85,237.49,232.37,64751367,230.47488472660973,227.37853418919104,0
2024-10-16,231.6,231.78,232.12,229.84,34082240,230.90992315107314,227.7977214092681,0
2024-10-17,233.43,232.15,233.85,230.52,32993810,231.32328210071543,228.21222413219496,0
2024-10-18,236.18,235.0,236.18,234.01,46431472,232.54885473381032,228.85867897674783,0
2024-10-21,234.45,236.48,236.85,234.45,36254470,233.85923648920686,229.58451907420041,0
2024-10-22,233.885,235.86,236.22,232.6,38846578,234.52615765947124,230.1821839242766,0
2024-10-23,234.08,230.76,235.144,227.76,52286979,233.2707717729808,230.23721402672646,1
2024-10-24,229.98,230.57,230.82,228.41,31109503,232.37051451532054,230.26890792894298,-1
2024-10-25,229.74,231.41,233.22,229.57,38802304,232.0503430102137,230.37758336428175,1
